year,month,day,discharge
1994,6,4,2049.0393
1994,6,5,2074.8156
1994,6,6,2074.1094
1994,6,7,2003.1363
1994,6,8,1965.0015
1994,6,9,1985.8344
1994,6,10,1907.4462
1994,6,11,1848.1254
1994,6,12,1743.9609
1994,6,13,1712.1819
1994,6,14,1653.9204
1994,6,15,1570.2357
1994,6,16,1709.004
1994,6,17,1838.5917
1994,6,18,1910.6241
1994,6,19,1888.7319
1994,6,20,1823.4084
1994,6,21,1786.686
1994,6,22,1652.1549
1994,6,23,1668.3975
1994,6,24,3612.213
1994,6,25,8142.486
1994,6,26,9922.11
1994,6,27,11140.305
1994,6,28,12086.613
1994,6,29,13085.886
1994,6,30,11910.063
1994,7,1,10864.887
1994,7,2,10257.555
1994,7,3,9230.034
1994,7,4,8089.521
1994,7,5,8845.155
1994,7,6,8301.381
1994,7,7,11669.955
1994,7,8,23000.934
1994,7,9,22015.785
1994,7,10,20801.121
1994,7,11,18894.381
1994,7,12,16327.344
1994,7,13,14374.701
1994,7,14,12863.433
1994,7,15,11740.575
1994,7,16,10384.671
1994,7,17,9403.053
1994,7,18,8467.338
1994,7,19,7623.429
1994,7,20,7619.898
1994,7,21,8432.028
1994,7,22,8047.149
1994,7,23,8304.912
1994,7,24,8085.99
1994,7,25,7757.607
1994,7,26,7432.755
1994,7,27,7220.895
1994,7,28,6613.563
1994,7,29,5992.107
1994,7,30,5328.279
1994,7,31,4833.939
1994,8,1,4742.133
1994,8,2,4336.068
1994,8,3,3944.127
1994,8,4,4925.745
1994,8,5,4865.718
1994,8,6,4533.804
1994,8,7,4201.89
1994,8,8,3933.534
1994,8,9,3979.437
1994,8,10,3827.604
1994,8,11,3827.604
1994,8,12,3499.221
1994,8,13,3700.488
1994,8,14,3749.922
1994,8,15,3820.542
1994,8,16,3566.31
1994,8,17,3615.744
1994,8,18,3416.2425
1994,8,19,3316.3152
1994,8,20,3146.121
1994,8,21,3453.6711
1994,8,22,3351.2721
1994,8,23,3153.183
1994,8,24,3040.5441
1994,8,25,2920.8432
1994,8,26,2912.7219
1994,8,27,2853.7542
1994,8,28,2870.3499
1994,8,29,2808.9105
1994,8,30,2699.8026
1994,8,31,2628.1233
1994,9,1,2564.9184
1994,9,2,2457.2229
1994,9,3,2333.6379
1994,9,4,2246.0691
1994,9,5,2188.8669
1994,9,6,2541.9669
1994,9,7,2431.4466
1994,9,8,2467.8159
1994,9,9,2438.5086
1994,9,10,2429.6811
1994,9,11,2584.3389
1994,9,12,2463.5787
1994,9,13,2324.1042
1994,9,14,2550.7944
1994,9,15,2576.9238
1994,9,16,2526.4305
1994,9,17,2718.5169
1994,9,18,2762.3013
1994,9,19,2832.9213
1994,9,20,2801.1423
1994,9,21,2803.614
1994,9,22,2805.3795
1994,9,23,2819.1504
1994,9,24,2925.4335
1994,9,25,2877.765
1994,9,26,2871.0561
1994,9,27,3246.0483
1994,9,28,3241.1049
1994,9,29,3439.5471
1994,9,30,3467.7951
1994,10,1,4163.049
1994,10,2,4622.079
1994,10,3,4855.125
1994,10,4,4728.009
1994,10,5,4615.017
1994,10,6,4470.246
1994,10,7,4216.014
1994,10,8,4117.146
1994,10,9,4166.58
1994,10,10,3997.092
1994,10,11,3908.817
1994,10,12,3905.286
1994,10,13,3612.213
1994,10,14,3452.9649
1994,10,15,3339.2667
1994,10,16,3452.2587
1994,10,17,3208.2666
1994,10,18,3062.0832
1994,10,19,2910.9564
1994,10,20,2923.3149
1994,10,21,2708.277
1994,10,22,2553.6192
1994,10,23,2424.3846
1994,10,24,2257.7214
1994,10,25,2166.9747
1994,10,26,2118.6
1994,10,27,2018.3196
1994,10,28,1925.1012
1994,10,29,1852.0095
1994,10,30,1745.0202
1994,10,31,1666.2789
1994,11,1,2040.918
1994,11,2,2223.1176
1994,11,3,2371.4196
1994,11,4,2643.6597
1994,11,5,3226.9809
1994,11,6,5296.5
1994,11,7,6987.849
1994,11,8,7584.588
1994,11,9,8386.125
1994,11,10,8530.896
1994,11,11,8227.23
1994,11,12,7849.413
1994,11,13,7210.302
1994,11,14,7076.124
1994,11,15,6765.396
1994,11,16,6295.773
1994,11,17,5988.576
1994,11,18,5614.29
1994,11,19,5335.341
1994,11,20,5038.737
1994,11,21,4901.028
1994,11,22,4703.292
1994,11,23,5052.861
1994,11,24,5119.95
1994,11,25,5035.206
1994,11,26,5127.012
1994,11,27,5091.702
1994,11,28,6857.202
1994,11,29,6998.442
1994,11,30,7729.359
1994,12,1,8569.737
1994,12,2,8043.618
1994,12,3,7291.515
1994,12,4,7037.283
1994,12,5,6550.005
1994,12,6,6165.126
1994,12,7,5949.735
1994,12,8,5582.511
1994,12,9,5240.004
1994,12,10,4901.028
1994,12,11,4607.955
1994,12,12,4311.351
1994,12,13,4233.669
1994,12,14,3901.755
1994,12,15,3848.79
1994,12,16,3944.127
1994,12,17,4403.157
1994,12,18,5338.872
1994,12,19,5342.403
1994,12,20,5261.19
1994,12,21,5194.101
1994,12,22,4844.532
1994,12,23,4477.308
1994,12,24,4145.394
1994,12,25,3944.127
1994,12,26,3891.162
1994,12,27,3643.992
1994,12,28,3788.763
1994,12,29,3417.3018
1994,12,30,3190.6116
1994,12,31,3071.2638
1995,1,1,2861.8755
1995,1,2,2646.1314
1995,1,3,2525.3712
1995,1,4,2391.1932
1995,1,5,2294.4438
1995,1,6,2190.9855
1995,1,7,2189.5731
1995,1,8,2137.3143
1995,1,9,2057.5137
1995,1,10,2034.5622
1995,1,11,1972.4166
1995,1,12,2027.5002
1995,1,13,2598.816
1995,1,14,4007.685
1995,1,15,5628.414
1995,1,16,5956.797
1995,1,17,5699.034
1995,1,18,4841.001
1995,1,19,4406.688
1995,1,20,4191.297
1995,1,21,3912.348
1995,1,22,3802.887
1995,1,23,3502.752
1995,1,24,3651.054
1995,1,25,3379.167
1995,1,26,3094.5684
1995,1,27,2882.7084
1995,1,28,2723.4603
1995,1,29,2537.0235
1995,1,30,2437.0962
1995,1,31,2312.0988
1995,2,1,2302.5651
1995,2,2,2220.999
1995,2,3,2226.2955
1995,2,4,2163.4437
1995,2,5,2151.4383
1995,2,6,2070.9315
1995,2,7,2118.9531
1995,2,8,2102.7105
1995,2,9,2076.228
1995,2,10,2031.0312
1995,2,11,1944.1686
1995,2,12,1839.651
1995,2,13,1861.8963
1995,2,14,1777.5054
1995,2,15,1707.2385
1995,2,16,1615.0794
1995,2,17,1546.578
1995,2,18,1885.2009
1995,2,19,2459.3415
1995,2,20,3142.9431
1995,2,21,3392.5848
1995,2,22,3380.5794
1995,2,23,3615.744
1995,2,24,3838.197
1995,2,25,3764.046
1995,2,26,3501.3396
1995,2,27,3633.399
1995,2,28,3256.6413
1995,3,1,3033.129
1995,3,2,2808.9105
1995,3,3,2597.0505
1995,3,4,2449.1016
1995,3,5,2390.8401
1995,3,6,2242.185
1995,3,7,2124.6027
1995,3,8,2088.9396
1995,3,9,1976.6538
1995,3,10,1872.4893
1995,3,11,4989.303
1995,3,12,10737.771
1995,3,13,12475.023
1995,3,14,15006.75
1995,3,15,17605.566
1995,3,16,18580.122
1995,3,17,17397.237
1995,3,18,17093.571
1995,3,19,17008.827
1995,3,20,16203.759
1995,3,21,15652.923
1995,3,22,14109.876
1995,3,23,12598.608
1995,3,24,11991.276
1995,3,25,10924.914
1995,3,26,9424.239
1995,3,27,8280.195
1995,3,28,7432.755
1995,3,29,7030.221
1995,3,30,6299.304
1995,3,31,5607.228
1995,4,1,5194.101
1995,4,2,4720.947
1995,4,3,4441.998
1995,4,4,4099.491
1995,4,5,3979.437
1995,4,6,3749.922
1995,4,7,3636.93
1995,4,8,3467.7951
1995,4,9,3612.213
1995,4,10,3329.0268
1995,4,11,3127.4067
1995,4,12,2999.9376
1995,4,13,2862.2286
1995,4,14,2702.9805
1995,4,15,2580.4548
1995,4,16,2526.0774
1995,4,17,2419.7943
1995,4,18,2458.2822
1995,4,19,2632.3605
1995,4,20,2733.7002
1995,4,21,3175.4283
1995,4,22,3176.1345
1995,4,23,3486.8625
1995,4,24,3598.089
1995,4,25,3658.116
1995,4,26,3629.868
1995,4,27,6871.326
1995,4,28,8516.772
1995,4,29,8894.589
1995,4,30,8615.64
1995,5,1,8319.036
1995,5,2,7461.003
1995,5,3,7086.717
1995,5,4,6525.288
1995,5,5,6041.541
1995,5,6,5363.589
1995,5,7,5162.322
1995,5,8,4639.734
1995,5,9,4487.901
1995,5,10,4272.51
1995,5,11,4163.049
1995,5,12,4078.305
1995,5,13,3972.375
1995,5,14,3951.189
1995,5,15,3742.86
1995,5,16,3499.9272
1995,5,17,3443.0781
1995,5,18,3374.2236
1995,5,19,3436.3692
1995,5,20,3226.9809
1995,5,21,3039.1317
1995,5,22,2855.8728
1995,5,23,2771.835
1995,5,24,2736.1719
1995,5,25,2618.2365
1995,5,26,2644.3659
1995,5,27,2500.6542
1995,5,28,2412.3792
1995,5,29,2354.8239
1995,5,30,2270.7861
1995,5,31,2225.2362
1995,6,1,2130.6054
1995,6,2,2084.7024
1995,6,3,2037.7401
1995,6,4,2031.0312
1995,6,5,2036.6808
1995,6,6,2069.166
1995,6,7,2079.4059
1995,6,8,2088.2334
1995,6,9,2042.3304
1995,6,10,2075.8749
1995,6,11,2026.0878
1995,6,12,1931.8101
1995,6,13,1861.5432
1995,6,14,1732.3086
1995,6,15,1776.7992
1995,6,16,1661.3355
1995,6,17,1637.6778
1995,6,18,1528.923
1995,6,19,1462.8933
1995,6,20,1431.4674
1995,6,21,1367.5563
1995,6,22,1316.7099
1995,6,23,1260.2139
1995,6,24,1175.4699
1995,6,25,1123.5642
1995,6,26,1106.9685
1995,6,27,1117.5615
1995,6,28,1109.0871
1995,6,29,1116.1491
1995,6,30,1123.5642
1995,7,1,1136.6289
1995,7,2,1129.92
1995,7,3,1113.6774
1995,7,4,1091.079
1995,7,5,1123.9173
1995,7,6,1133.8041
1995,7,7,1121.4456
1995,7,8,1109.7933
1995,7,9,1130.9793
1995,7,10,1120.7394
1995,7,11,1113.6774
1995,7,12,1088.6073
1995,7,13,1120.3863
1995,7,14,1086.8418
1995,7,15,1060.7124
1995,7,16,1078.7205
1995,7,17,1048.0008
1995,7,18,1063.8903
1995,7,19,1033.5237
1995,7,20,1062.4779
1995,7,21,1033.5237
1995,7,22,1025.7555
1995,7,23,1062.4779
1995,7,24,1044.4698
1995,7,25,1026.8148
1995,7,26,1033.5237
1995,7,27,1078.0143
1995,7,28,1159.2273
1995,7,29,1289.8743
1995,7,30,1368.6156
1995,7,31,1404.9849
1995,8,1,1360.1412
1995,8,2,1283.1654
1995,8,3,1345.311
1995,8,4,1319.8878
1995,8,5,1297.2894
1995,8,6,1247.5023
1995,8,7,1195.5966
1995,8,8,1147.575
1995,8,9,1118.9739
1995,8,10,1099.9065
1995,8,11,1064.9496
1995,8,12,1221.726
1995,8,13,1697.3517
1995,8,14,1907.4462
1995,8,15,2052.2172
1995,8,16,2090.352
1995,8,17,2973.4551
1995,8,18,3255.582
1995,8,19,3143.2962
1995,8,20,3165.1884
1995,8,21,3424.7169
1995,8,22,3249.2262
1995,8,23,3022.8891
1995,8,24,2866.8189
1995,8,25,2604.8187
1995,8,26,2415.5571
1995,8,27,2206.875
1995,8,28,2098.1202
1995,8,29,2134.1364
1995,8,30,2013.7293
1995,8,31,1833.6483
1995,9,1,1808.2251
1995,9,2,1676.5188
1995,9,3,1619.3166
1995,9,4,1524.6858
1995,9,5,1507.737
1995,9,6,1413.4593
1995,9,7,1358.7288
1995,9,8,1280.6937
1995,9,9,1216.4295
1995,9,10,1150.3998
1995,9,11,1089.3135
1995,9,12,1061.7717
1995,9,13,1031.7582
1995,9,14,1093.9038
1995,9,15,1048.3539
1995,9,16,1178.6478
1995,9,17,974.556
1995,9,18,943.1301
1995,9,19,928.653
1995,9,20,1099.5534
1995,9,21,868.626
1995,9,22,870.0384
1995,9,23,1027.521
1995,9,24,818.8389
1995,9,25,969.6126
1995,9,26,782.8227
1995,9,27,998.9199
1995,9,28,702.3159
1995,9,29,915.5883
1995,9,30,936.4212
1995,10,1,877.4535
1995,10,2,834.3753
1995,10,3,542.7147
1995,10,4,800.4777
1995,10,5,865.095
1995,10,6,570.9627
1995,10,7,819.8982
1995,10,8,880.6314
1995,10,9,573.7875
1995,10,10,813.8955
1995,10,11,856.2675
1995,10,12,568.1379
1995,10,13,798.3591
1995,10,14,874.9818
1995,10,15,843.2028
1995,10,16,802.2432
1995,10,17,763.7553
1995,10,18,718.9116
1995,10,19,692.076
1995,10,20,692.076
1995,10,21,695.607
1995,10,22,691.0167
1995,10,23,670.5369
1995,10,24,664.5342
1995,10,25,654.2943
1995,10,26,642.2889
1995,10,27,689.2512
1995,10,28,693.8415
1995,10,29,687.4857
1995,10,30,668.0652
1995,10,31,695.2539
1995,11,1,493.6338
1995,11,2,654.2943
1995,11,3,775.0545
1995,11,4,873.5694
1995,11,5,933.9495
1995,11,6,966.0816
1995,11,7,989.3862
1995,11,8,991.5048
1995,11,9,983.7366
1995,11,10,1021.1652
1995,11,11,1953.3492
1995,11,12,2561.7405
1995,11,13,3017.2395
1995,11,14,2911.6626
1995,11,15,3006.9996
1995,11,16,2992.8756
1995,11,17,2871.7623
1995,11,18,2731.5816
1995,11,19,2669.7891
1995,11,20,2792.6679
1995,11,21,2838.2178
1995,11,22,2656.7244
1995,11,23,2496.417
1995,11,24,2394.018
1995,11,25,2225.5893
1995,11,26,2128.4868
1995,11,27,2099.8857
1995,11,28,2104.476
1995,11,29,2112.2442
1995,11,30,2009.8452
1995,12,1,2677.5573
1995,12,2,3194.1426
1995,12,3,3354.0969
1995,12,4,3476.6226
1995,12,5,4134.801
1995,12,6,4000.623
1995,12,7,3824.073
1995,12,8,3640.461
1995,12,9,3323.0241
1995,12,10,2989.3446
1995,12,11,2680.7352
1995,12,12,2457.576
1995,12,13,2261.6055
1995,12,14,2233.0044
1995,12,15,2270.433
1995,12,16,2705.4522
1995,12,17,2662.7271
1995,12,18,2482.293
1995,12,19,2327.9883
1995,12,20,2202.6378
1995,12,21,2153.91
1995,12,22,2170.5057
1995,12,23,2133.7833
1995,12,24,2004.9018
1995,12,25,1863.3087
1995,12,26,1731.2493
1995,12,27,1654.2735
1995,12,28,1591.4217
1995,12,29,1522.2141
1995,12,30,1568.1171
1995,12,31,1498.2033
1996,1,1,1736.8989
1996,1,2,1894.3815
1996,1,3,1885.554
1996,1,4,1891.5567
1996,1,5,1945.9341
1996,1,6,1899.3249
1996,1,7,1825.8801
1996,1,8,1749.9636
1996,1,9,1743.2547
1996,1,10,1684.6401
1996,1,11,1611.1953
1996,1,12,1537.0443
1996,1,13,1492.2006
1996,1,14,1710.4164
1996,1,15,1842.8289
1996,1,16,1837.8855
1996,1,17,2179.3332
1996,1,18,3947.658
1996,1,19,5328.279
1996,1,20,5321.217
1996,1,21,4943.4
1996,1,22,4321.944
1996,1,23,3862.914
1996,1,24,3788.763
1996,1,25,3866.445
1996,1,26,3947.658
1996,1,27,3767.577
1996,1,28,3548.655
