year,month,day,discharge
1993,7,15,2275.3764
1993,7,16,2089.2927
1993,7,17,2025.7347
1993,7,18,2074.8156
1993,7,19,2051.1579
1993,7,20,2073.7563
1993,7,21,1931.1039
1993,7,22,1845.6537
1993,7,23,1723.128
1993,7,24,1635.5592
1993,7,25,1643.6805
1993,7,26,1603.7802
1993,7,27,1562.4675
1993,7,28,1587.8907
1993,7,29,1593.5403
1993,7,30,1567.764
1993,7,31,1564.9392
1993,8,1,1554.6993
1993,8,2,1578.0039
1993,8,3,1561.0551
1993,8,4,1515.5052
1993,8,5,1456.5375
1993,8,6,1478.0766
1993,8,7,1481.9607
1993,8,8,1448.0631
1993,8,9,1473.8394
1993,8,10,1442.0604
1993,8,11,1391.214
1993,8,12,1361.2005
1993,8,13,1330.1277
1993,8,14,1316.7099
1993,8,15,1348.842
1993,8,16,1374.9714
1993,8,17,1411.6938
1993,8,18,1374.2652
1993,8,19,1350.6075
1993,8,20,1332.5994
1993,8,21,1294.4646
1993,8,22,1260.567
1993,8,23,1274.691
1993,8,24,1279.2813
1993,8,25,1204.4241
1993,8,26,1202.3055
1993,8,27,1257.7422
1993,8,28,1303.6452
1993,8,29,1333.3056
1993,8,30,1371.4404
1993,8,31,1388.7423
1993,9,1,1377.09
1993,9,2,1376.3838
1993,9,3,1376.7369
1993,9,4,1370.7342
1993,9,5,1349.9013
1993,9,6,1362.6129
1993,9,7,1344.2517
1993,9,8,1325.1843
1993,9,9,1299.7611
1993,9,10,1287.4026
1993,9,11,1255.2705
1993,9,12,1240.7934
1993,9,13,1201.5993
1993,9,14,1313.8851
1993,9,15,1559.2896
1993,9,16,1696.2924
1993,9,17,1794.1011
1993,9,18,1844.5944
1993,9,19,1848.8316
1993,9,20,1927.926
1993,9,21,1889.085
1993,9,22,1991.484
1993,9,23,2019.3789
1993,9,24,1963.236
1993,9,25,1918.0392
1993,9,26,1930.0446
1993,9,27,1913.0958
1993,9,28,1995.015
1993,9,29,2096.7078
1993,9,30,2127.0744
1993,10,1,2062.104
1993,10,2,2007.3735
1993,10,3,2058.573
1993,10,4,2003.1363
1993,10,5,1896.147
1993,10,6,1859.7777
1993,10,7,1767.9717
1993,10,8,1678.6374
1993,10,9,1678.2843
1993,10,10,1681.1091
1993,10,11,1680.756
1993,10,12,1710.7695
1993,10,13,1736.5458
1993,10,14,1685.3463
1993,10,15,1672.6347
1993,10,16,1669.1037
1993,10,17,2928.6114
1993,10,18,3591.027
1993,10,19,4491.432
1993,10,20,4886.904
1993,10,21,5462.457
1993,10,22,5487.174
1993,10,23,5148.198
1993,10,24,4650.327
1993,10,25,4254.855
1993,10,26,3898.224
1993,10,27,3548.655
1993,10,28,3338.9136
1993,10,29,3347.7411
1993,10,30,3555.717
1993,10,31,3244.989
1993,11,1,3055.7274
1993,11,2,2992.1694
1993,11,3,2870.703
1993,11,4,2728.0506
1993,11,5,2660.6085
1993,11,6,2615.7648
1993,11,7,2540.2014
1993,11,8,2410.2606
1993,11,9,2275.3764
1993,11,10,2223.8238
1993,11,11,2142.9639
1993,11,12,2123.1903
1993,11,13,2083.29
1993,11,14,2075.1687
1993,11,15,2041.2711
1993,11,16,2024.6754
1993,11,17,2051.1579
1993,11,18,1903.5621
1993,11,19,1758.438
1993,11,20,1633.4406
1993,11,21,1529.9823
1993,11,22,1498.9095
1993,11,23,1438.1763
1993,11,24,1374.9714
1993,11,25,1308.9417
1993,11,26,1360.8474
1993,11,27,1406.7504
1993,11,28,1469.2491
1993,11,29,1534.5726
1993,11,30,1582.2411
1993,12,1,1612.6077
1993,12,2,1638.7371
1993,12,3,1626.0255
1993,12,4,1612.2546
1993,12,5,1570.2357
1993,12,6,1567.4109
1993,12,7,1537.0443
1993,12,8,1516.9176
1993,12,9,1456.5375
1993,12,10,1474.1925
1993,12,11,1422.2868
1993,12,12,1372.1466
1993,12,13,1337.5428
1993,12,14,1269.7476
1993,12,15,1232.319
1993,12,16,1180.0602
1993,12,17,1159.2273
1993,12,18,1146.8688
1993,12,19,1122.5049
1993,12,20,1088.2542
1993,12,21,1070.5992
1993,12,22,1032.4644
1993,12,23,1019.7528
1993,12,24,1086.8418
1993,12,25,1036.7016
1993,12,26,998.9199
1993,12,27,1153.5777
1993,12,28,909.9387
1993,12,29,880.9845
1993,12,30,1021.8714
1993,12,31,822.3699
1994,1,1,964.3161
1994,1,2,769.4049
1994,1,3,990.7986
1994,1,4,713.262
1994,1,5,935.0088
1994,1,6,681.1299
1994,1,7,916.2945
1994,1,8,932.8902
1994,1,9,876.0411
1994,1,10,558.6042
1994,1,11,788.8254
1994,1,12,831.9036
1994,1,13,796.2405
1994,1,14,759.165
1994,1,15,731.9763
1994,1,16,708.3186
1994,1,17,690.3105
1994,1,18,683.9547
1994,1,19,670.1838
1994,1,20,656.4129
1994,1,21,648.9978
1994,1,22,636.6393
1994,1,23,634.8738
1994,1,24,639.8172
1994,1,25,655.7067
1994,1,26,658.1784
1994,1,27,656.0598
1994,1,28,635.2269
1994,1,29,747.8658
1994,1,30,798.3591
1994,1,31,845.3214
1994,2,1,881.3376
1994,2,2,902.1705
1994,2,3,908.8794
1994,2,4,1083.3108
1994,2,5,865.4481
1994,2,6,1028.9334
1994,2,7,793.0626
1994,2,8,1032.4644
1994,2,9,734.448
1994,2,10,972.0843
1994,2,11,685.014
1994,2,12,890.8713
1994,2,13,906.7608
1994,2,14,862.2702
1994,2,15,818.4858
1994,2,16,776.4669
1994,2,17,843.909
1994,2,18,2538.4359
1994,2,19,7531.623
1994,2,20,14851.386
1994,2,21,14455.914
1994,2,22,13672.032
1994,2,23,12467.961
1994,2,24,11578.149
1994,2,25,9971.544
1994,2,26,8562.675
1994,2,27,7348.011
1994,2,28,6380.517
1994,3,1,5635.476
1994,3,2,5151.729
1994,3,3,5070.516
1994,3,4,5942.673
1994,3,5,5716.689
1994,3,6,6133.347
1994,3,7,5568.387
1994,3,8,5183.508
1994,3,9,4780.974
1994,3,10,4329.006
1994,3,11,4064.181
1994,3,12,3919.41
1994,3,13,3721.674
1994,3,14,3598.089
1994,3,15,3430.3665
1994,3,16,3569.841
1994,3,17,3236.8677
1994,3,18,3389.0538
1994,3,19,3158.1264
1994,3,20,2920.8432
1994,3,21,4597.362
1994,3,22,5218.818
1994,3,23,6066.258
1994,3,24,7118.496
1994,3,25,7023.159
1994,3,26,7069.062
1994,3,27,7040.814
1994,3,28,6620.625
1994,3,29,6475.854
1994,3,30,6232.215
1994,3,31,5794.371
1994,4,1,5451.864
1994,4,2,5282.376
1994,4,3,4932.807
1994,4,4,4703.292
1994,4,5,4463.184
1994,4,6,4233.669
1994,4,7,3958.251
1994,4,8,3965.313
1994,4,9,4007.685
1994,4,10,3880.569
1994,4,11,3562.779
1994,4,12,3495.69
1994,4,13,4766.85
1994,4,14,5172.915
1994,4,15,5483.643
1994,4,16,5476.581
1994,4,17,5179.977
1994,4,18,4805.691
1994,4,19,4512.618
1994,4,20,4134.801
1994,4,21,3809.949
1994,4,22,3541.593
1994,4,23,3314.1966
1994,4,24,3518.2884
1994,4,25,3852.321
1994,4,26,9311.247
1994,4,27,12157.233
1994,4,28,13481.358
1994,4,29,16210.821
1994,4,30,16274.379
1994,5,1,16871.118
1994,5,2,15667.047
1994,5,3,14508.879
1994,5,4,12768.096
1994,5,5,11503.998
1994,5,6,10462.353
1994,5,7,9653.754
1994,5,8,8876.934
1994,5,9,8156.61
1994,5,10,7358.604
1994,5,11,6934.884
1994,5,12,6793.644
1994,5,13,6196.905
1994,5,14,5681.379
1994,5,15,5420.085
1994,5,16,4985.772
1994,5,17,4650.327
1994,5,18,4329.006
1994,5,19,3951.189
1994,5,20,3792.294
1994,5,21,3454.0242
1994,5,22,3326.5551
1994,5,23,3459.6738
1994,5,24,3157.0671
1994,5,25,2918.3715
1994,5,26,3197.6736
1994,5,27,3116.8137
1994,5,28,2991.4632
1994,5,29,2890.8297
1994,5,30,2694.8592
1994,5,31,2536.6704
1994,6,1,2360.1204
1994,6,2,2221.7052
1994,6,3,2104.1229
1994,6,4,2032.7967
1994,6,5,2060.3385
1994,6,6,2058.573
1994,6,7,1991.1309
1994,6,8,1953.7023
1994,6,9,1975.5945
1994,6,10,1898.6187
1994,6,11,1839.651
1994,6,12,1735.8396
1994,6,13,1703.0013
1994,6,14,1646.5053
1994,6,15,1563.8799
1994,6,16,1703.7075
1994,6,17,1834.0014
1994,6,18,1906.74
1994,6,19,1884.4947
1994,6,20,1819.5243
1994,6,21,1783.8612
1994,6,22,1648.6239
1994,6,23,1664.1603
1994,6,24,3541.593
1994,6,25,8414.373
1994,6,26,10070.412
1994,6,27,11193.27
1994,6,28,12411.465
1994,6,29,13265.967
1994,6,30,11984.214
1994,7,1,10504.725
1994,7,2,9957.42
1994,7,3,8989.926
1994,7,4,7877.661
1994,7,5,8661.543
1994,7,6,8117.769
1994,7,7,11814.726
1994,7,8,22517.187
1994,7,9,21503.79
1994,7,10,20313.843
1994,7,11,18442.413
1994,7,12,15878.907
1994,7,13,13982.76
1994,7,14,12496.209
1994,7,15,11044.968
1994,7,16,9833.835
1994,7,17,8929.899
1994,7,18,8043.618
1994,7,19,7280.922
1994,7,20,7319.763
1994,7,21,8160.141
1994,7,22,7803.51
1994,7,23,8082.459
1994,7,24,7874.13
1994,7,25,7577.526
1994,7,26,7273.86
1994,7,27,6867.795
1994,7,28,6313.428
1994,7,29,5773.185
1994,7,30,5151.729
1994,7,31,4685.637
1994,8,1,4629.141
1994,8,2,4254.855
1994,8,3,3884.1
1994,8,4,4865.718
1994,8,5,4809.222
1994,8,6,4487.901
1994,8,7,4163.049
1994,8,8,3898.224
1994,8,9,3951.189
1994,8,10,3802.887
1994,8,11,3629.868
1994,8,12,3360.0996
1994,8,13,3598.089
1994,8,14,3848.79
1994,8,15,3707.55
1994,8,16,3485.4501
1994,8,17,3555.717
1994,8,18,3371.3988
1994,8,19,3279.5928
1994,8,20,3116.1075
1994,8,21,3431.0727
1994,8,22,3332.2047
1994,8,23,3136.5873
1994,8,24,3025.7139
1994,8,25,2908.1316
1994,8,26,2897.8917
1994,8,27,2842.8081
1994,8,28,2858.6976
1994,8,29,2799.0237
1994,8,30,2689.9158
1994,8,31,2616.8241
1994,9,1,2553.2661
1994,9,2,2447.6892
1994,9,3,2325.1635
1994,9,4,2237.2416
1994,9,5,2180.7456
1994,9,6,2534.9049
1994,9,7,2424.7377
1994,9,8,2461.4601
1994,9,9,2432.5059
1994,9,10,2424.0315
1994,9,11,2579.3955
1994,9,12,2458.2822
1994,9,13,2319.1608
1994,9,14,2546.2041
1994,9,15,2573.7459
1994,9,16,2522.8995
1994,9,17,2714.9859
1994,9,18,2759.1234
1994,9,19,2829.7434
1994,9,20,2798.3175
1994,9,21,2801.1423
1994,9,22,2803.2609
1994,9,23,2817.0318
1994,9,24,2923.3149
1994,9,25,2874.5871
1994,9,26,2868.2313
1994,9,27,3243.5766
1994,9,28,3238.6332
1994,9,29,3438.4878
1994,9,30,3466.3827
1994,10,1,4332.537
1994,10,2,4738.602
1994,10,3,4932.807
1994,10,4,4777.443
1994,10,5,4646.796
1994,10,6,4487.901
1994,10,7,4226.607
1994,10,8,4124.208
1994,10,9,4166.58
1994,10,10,3997.092
1994,10,11,3908.817
1994,10,12,3728.736
1994,10,13,3488.628
1994,10,14,3367.8678
1994,10,15,3279.2397
1994,10,16,3409.1805
1994,10,17,3176.1345
1994,10,18,3037.0131
1994,10,19,2890.1235
1994,10,20,2907.4254
1994,10,21,2694.5061
1994,10,22,2541.2607
1994,10,23,2412.3792
1994,10,24,2247.1284
1994,10,25,2157.441
1994,10,26,2109.4194
1994,10,27,2009.4921
1994,10,28,1916.9799
1994,10,29,1844.2413
1994,10,30,1737.252
1994,10,31,1658.1576
1994,11,1,2023.9692
1994,11,2,2194.8696
1994,11,3,2339.6406
1994,11,4,2608.3497
1994,11,5,3184.962
1994,11,6,5398.899
1994,11,7,7023.159
1994,11,8,7778.793
1994,11,9,8502.648
1994,11,10,8569.737
1994,11,11,8216.637
1994,11,12,7810.572
1994,11,13,7157.337
1994,11,14,6807.768
1994,11,15,6557.067
1994,11,16,6112.161
1994,11,17,5843.805
1994,11,18,5504.829
1994,11,19,5243.535
1994,11,20,4964.586
1994,11,21,4841.001
1994,11,22,4653.858
1994,11,23,5010.489
1994,11,24,5084.64
1994,11,25,5003.427
1994,11,26,5098.764
1994,11,27,5066.985
1994,11,28,7012.566
1994,11,29,7062
1994,11,30,7747.014
1994,12,1,8548.551
1994,12,2,8004.777
1994,12,3,7213.833
1994,12,4,6751.272
1994,12,5,6327.552
1994,12,6,5985.045
1994,12,7,5787.309
1994,12,8,5451.864
1994,12,9,5137.605
1994,12,10,4816.284
1994,12,11,4533.804
1994,12,12,4254.855
1994,12,13,4184.235
1994,12,14,3859.383
1994,12,15,3636.93
1994,12,16,3958.251
1994,12,17,4350.192
1994,12,18,5247.066
1994,12,19,5261.19
1994,12,20,5148.198
1994,12,21,5074.047
1994,12,22,4717.416
1994,12,23,4350.192
1994,12,24,4011.216
1994,12,25,3806.418
1994,12,26,3566.31
1994,12,27,3385.5228
1994,12,28,3566.31
1994,12,29,3246.4014
1994,12,30,3059.9646
1994,12,31,2945.5602
1995,1,1,2765.4792
1995,1,2,2570.9211
1995,1,3,2465.3442
1995,1,4,2342.8185
1995,1,5,2254.1904
1995,1,6,2156.3817
1995,1,7,2159.2065
1995,1,8,2110.8318
1995,1,9,2034.2091
1995,1,10,2013.3762
1995,1,11,1952.9961
1995,1,12,1962.8829
1995,1,13,2541.2607
1995,1,14,4103.022
1995,1,15,5663.724
1995,1,16,5932.08
1995,1,17,5653.131
1995,1,18,4784.505
1995,1,19,4350.192
1995,1,20,4113.615
1995,1,21,3827.604
1995,1,22,3545.124
1995,1,23,3302.5443
1995,1,24,3490.0404
1995,1,25,3249.2262
1995,1,26,2989.3446
1995,1,27,2796.552
1995,1,28,2651.0748
1995,1,29,2477.3496
1995,1,30,2386.6029
1995,1,31,2269.0206
1995,2,1,2243.2443
1995,2,2,2163.7968
1995,2,3,2172.2712
1995,2,4,2111.538
1995,2,5,2104.476
1995,2,6,2028.5595
1995,2,7,2080.4652
1995,2,8,2068.1067
1995,2,9,2045.1552
1995,2,10,2002.4301
1995,2,11,1918.0392
1995,2,12,1815.6402
1995,2,13,1840.3572
1995,2,14,1757.7318
1995,2,15,1688.5242
1995,2,16,1597.7775
1995,2,17,1529.6292
1995,2,18,1797.9852
1995,2,19,2357.2956
1995,2,20,3043.0158
1995,2,21,3275.7087
1995,2,22,3255.582
1995,2,23,3485.097
1995,2,24,3707.55
1995,2,25,3672.24
1995,2,26,3368.574
1995,2,27,3523.2318
1995,2,28,3163.776
1995,3,1,2934.6141
1995,3,2,2728.7568
1995,3,3,2530.3146
1995,3,4,2394.7242
1995,3,5,2345.6433
1995,3,6,2204.4033
1995,3,7,2092.8237
1995,3,8,2061.0447
1995,3,9,1952.2899
1995,3,10,1850.9502
1995,3,11,5024.613
1995,3,12,10907.259
1995,3,13,12849.309
1995,3,14,15179.769
1995,3,15,17626.752
1995,3,16,18513.033
1995,3,17,17263.059
1995,3,18,16931.145
1995,3,19,16807.56
1995,3,20,16002.492
1995,3,21,15441.063
1995,3,22,13908.609
1995,3,23,12386.748
1995,3,24,11782.947
1995,3,25,10388.202
1995,3,26,9025.236
1995,3,27,7951.812
1995,3,28,7157.337
1995,3,29,6592.377
1995,3,30,5970.921
1995,3,31,5370.651
1995,4,1,5003.427
1995,4,2,4583.238
1995,4,3,4336.068
1995,4,4,4018.278
1995,4,5,3749.922
1995,4,6,3583.965
1995,4,7,3522.1725
1995,4,8,3382.698
1995,4,9,3552.186
1995,4,10,3283.1238
1995,4,11,3092.0967
1995,4,12,2969.571
1995,4,13,2836.0992
1995,4,14,2682.1476
1995,4,15,2562.7998
1995,4,16,2510.541
1995,4,17,2405.6703
1995,4,18,2443.8051
1995,4,19,2619.2958
1995,4,20,2720.6355
1995,4,21,3162.3636
1995,4,22,3161.3043
1995,4,23,3470.973
1995,4,24,3583.965
1995,4,25,3640.461
1995,4,26,3785.232
1995,4,27,6952.539
1995,4,28,8746.287
1995,4,29,9011.112
1995,4,30,8650.95
1995,5,1,8308.443
1995,5,2,7422.162
1995,5,3,6825.423
1995,5,4,6320.49
1995,5,5,5879.115
1995,5,6,5240.004
1995,5,7,5059.923
1995,5,8,4558.521
1995,5,9,4410.219
1995,5,10,4212.483
1995,5,11,4103.022
1995,5,12,4014.747
1995,5,13,3905.286
1995,5,14,3707.55
1995,5,15,3538.062
1995,5,16,3349.1535
1995,5,17,3323.7303
1995,5,18,3283.83
1995,5,19,3366.4554
1995,5,20,3170.838
1995,5,21,2994.288
1995,5,22,2818.7973
1995,5,23,2738.2905
1995,5,24,2707.5708
1995,5,25,2594.9319
1995,5,26,2623.533
1995,5,27,2481.9399
1995,5,28,2394.018
1995,5,29,2337.8751
1995,5,30,2254.8966
1995,5,31,2212.5246
1995,6,1,2118.9531
1995,6,2,2073.4032
1995,6,3,2024.3223
1995,6,4,2020.0851
1995,6,5,2026.4409
1995,6,6,2059.9854
1995,6,7,2068.8129
1995,6,8,2075.5218
1995,6,9,2032.7967
1995,6,10,2067.7536
1995,6,11,2018.3196
1995,6,12,1924.0419
1995,6,13,1854.4812
1995,6,14,1725.2466
1995,6,15,1770.4434
1995,6,16,1655.3328
1995,6,17,1632.3813
1995,6,18,1524.3327
1995,6,19,1459.0092
1995,6,20,1427.5833
1995,6,21,1362.966
1995,6,22,1313.1789
1995,6,23,1256.6829
1995,6,24,1172.6451
1995,6,25,1120.7394
1995,6,26,1104.1437
1995,6,27,1112.6181
1995,6,28,1104.4968
1995,6,29,1111.9119
1995,6,30,1120.3863
1995,7,1,1132.3917
1995,7,2,1128.1545
1995,7,3,1112.9712
1995,7,4,1089.6666
1995,7,5,1120.7394
1995,7,6,1131.3324
1995,7,7,1121.0925
1995,7,8,1109.4402
1995,7,9,1128.5076
1995,7,10,1120.7394
1995,7,11,1113.6774
1995,7,12,1088.9604
1995,7,13,1118.6208
1995,7,14,1086.8418
1995,7,15,1061.0655
1995,7,16,1076.6019
1995,7,17,1047.6477
1995,7,18,1060.7124
1995,7,19,1033.1706
1995,7,20,1060.7124
1995,7,21,1033.1706
1995,7,22,1025.7555
1995,7,23,1061.4186
1995,7,24,1044.8229
1995,7,25,1027.1679
1995,7,26,1031.4051
1995,7,27,1078.3674
1995,7,28,1158.168
1995,7,29,1290.9336
1995,7,30,1369.6749
1995,7,31,1406.0442
1995,8,1,1360.8474
1995,8,2,1282.8123
1995,8,3,1342.1331
1995,8,4,1318.4754
1995,8,5,1294.8177
1995,8,6,1246.0899
1995,8,7,1193.8311
1995,8,8,1145.8095
1995,8,9,1117.5615
1995,8,10,1098.4941
1995,8,11,1063.8903
1995,8,12,1219.2543
1995,8,13,1688.5242
1995,8,14,1901.7966
1995,8,15,2046.2145
1995,8,16,2083.29
1995,8,17,2959.6842
1995,8,18,3246.4014
1995,8,19,3134.4687
1995,8,20,3157.0671
1995,8,21,3417.6549
1995,8,22,3242.5173
1995,8,23,3015.8271
1995,8,24,2860.11
1995,8,25,2598.816
1995,8,26,2410.2606
1995,8,27,2201.9316
1995,8,28,2093.5299
1995,8,29,2130.6054
1995,8,30,2010.5514
1995,8,31,1830.8235
1995,9,1,1805.0472
1995,9,2,1673.3409
1995,9,3,1616.1387
1995,9,4,1522.5672
1995,9,5,1505.9715
1995,9,6,1411.6938
1995,9,7,1356.9633
1995,9,8,1278.5751
1995,9,9,1214.3109
1995,9,10,1149.3405
1995,9,11,1087.9011
1995,9,12,1061.0655
1995,9,13,1031.7582
1995,9,14,1092.8445
1995,9,15,1048.0008
1995,9,16,1179.354
1995,9,17,973.4967
1995,9,18,942.777
1995,9,19,926.5344
1995,9,20,1098.4941
1995,9,21,867.2136
1995,9,22,868.626
1995,9,23,1026.8148
1995,9,24,817.7796
1995,9,25,969.2595
1995,9,26,781.0572
1995,9,27,998.9199
1995,9,28,701.2566
1995,9,29,915.9414
1995,9,30,937.1274
1995,10,1,877.1004
1995,10,2,833.6691
1995,10,3,540.9492
1995,10,4,800.1246
1995,10,5,864.0357
1995,10,6,569.5503
1995,10,7,819.8982
1995,10,8,880.6314
1995,10,9,572.7282
1995,10,10,814.2486
1995,10,11,856.6206
1995,10,12,567.7848
1995,10,13,799.0653
1995,10,14,874.9818
1995,10,15,842.8497
1995,10,16,802.5963
1995,10,17,764.1084
1995,10,18,719.6178
1995,10,19,692.4291
1995,10,20,691.7229
1995,10,21,695.607
1995,10,22,690.6636
1995,10,23,671.2431
1995,10,24,664.5342
1995,10,25,654.6474
1995,10,26,642.9951
1995,10,27,689.2512
1995,10,28,694.1946
1995,10,29,687.4857
1995,10,30,668.4183
1995,10,31,694.9008
1995,11,1,492.2214
1995,11,2,652.8819
1995,11,3,773.289
1995,11,4,872.157
1995,11,5,932.184
1995,11,6,964.3161
1995,11,7,987.2676
1995,11,8,989.3862
1995,11,9,981.2649
1995,11,10,1018.6935
1995,11,11,1946.6403
1995,11,12,2552.5599
1995,11,13,2986.5198
1995,11,14,2865.7596
1995,11,15,2952.6222
1995,11,16,2936.3796
1995,11,17,2812.7946
1995,11,18,2672.967
1995,11,19,2615.0586
1995,11,20,2744.6463
1995,11,21,2795.1396
1995,11,22,2618.5896
1995,11,23,2462.5194
1995,11,24,2363.6514
1995,11,25,2198.7537
1995,11,26,2103.7698
1995,11,27,2076.9342
1995,11,28,2083.6431
1995,11,29,2092.8237
1995,11,30,1991.1309
1995,12,1,2606.5842
1995,12,2,3113.2827
1995,12,3,3286.6548
1995,12,4,3405.2964
1995,12,5,4212.483
1995,12,6,4032.402
1995,12,7,3651.054
1995,12,8,3506.9892
1995,12,9,3216.3879
1995,12,10,2904.6006
1995,12,11,2613.2931
1995,12,12,2403.1986
1995,12,13,2216.4087
1995,12,14,2187.1014
1995,12,15,2220.6459
1995,12,16,2658.843
1995,12,17,2618.5896
1995,12,18,2441.3334
1995,12,19,2289.8535
1995,12,20,2167.6809
1995,12,21,2122.131
1995,12,22,2141.9046
1995,12,23,2108.3601
1995,12,24,1981.5972
1995,12,25,1841.4165
1995,12,26,1711.4757
1995,12,27,1634.853
1995,12,28,1573.7667
1995,12,29,1505.6184
1995,12,30,1551.8745
1995,12,31,1482.6669
1996,1,1,1696.2924
1996,1,2,1847.7723
1996,1,3,1817.7588
1996,1,4,1817.7588
1996,1,5,1859.0715
1996,1,6,1814.934
1996,1,7,1754.2008
1996,1,8,1687.4649
1996,1,9,1666.632
1996,1,10,1622.1414
1996,1,11,1557.8772
1996,1,12,1493.613
1996,1,13,1454.4189
1996,1,14,1678.9905
1996,1,15,1815.2871
1996,1,16,1813.5216
1996,1,17,2127.7806
1996,1,18,4042.995
1996,1,19,5324.748
1996,1,20,5271.783
1996,1,21,4865.718
1996,1,22,4223.076
1996,1,23,3788.763
1996,1,24,3510.1671
1996,1,25,3619.275
1996,1,26,3714.612
1996,1,27,3534.531
